series_id,year,value,supersector,industry,datatype,period
CEU0600000012,2022,447.36,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",February
CEU0600000012,2022,442.71,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",March
CEU0600000012,2022,439.37,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",April
CEU0600000012,2022,444.22,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",May
CEU0600000012,2022,436.98,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",June
CEU0600000012,2022,438.49,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",July
CEU0600000012,2022,441.25,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",August
CEU0600000012,2022,443.41,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",September
CEU0600000012,2022,446.26,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",October
CEU0600000012,2022,439.66,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",November
CEU0600000012,2022,443.42,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",December
CEU0600000012,2022,442.7,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",Annual Average
CEU0600000012,2023,445.32,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",January
CEU0600000012,2023,440.28,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",February
CEU0600000012,2023,440.54,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",March
CEU0600000012,2023,444.95,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",April
CEU0600000012,2023,444.23,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",May
CEU0600000012,2023,444.82,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",June
CEU0600000012,2023,447.88,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",July
CEU0600000012,2023,447.13,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",August
CEU0600000012,2023,449.14,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",September
CEU0600000012,2023,453.52,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",October
CEU0600000012,2023,451.43,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",November
CEU0600000012,2023,456.4,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",December
CEU0600000012,2023,447.26,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",Annual Average
CEU0600000012,2024,444.48,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",January
CEU0600000012,2024,447.01,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",February
CEU0600000012,2024,448.93,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",March
CEU0600000012,2024,449.61,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",April
CEU0600000012,2024,451.13,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",May
CEU0600000012,2024,458.19,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",June
CEU0600000012,2024,452.23,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",July
CEU0600000012,2024,456.93,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",August
CEU0600000012,2024,461.29,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",September
CEU0600000012,2024,459.35,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",October
CEU0600000013,2014,10.93,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",January
CEU0600000013,2014,10.95,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",February
CEU0600000013,2014,10.84,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",March
CEU0600000013,2014,10.81,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",April
CEU0600000013,2014,10.74,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",May
CEU0600000013,2014,10.75,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",June
CEU0600000013,2014,10.78,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",July
CEU0600000013,2014,10.78,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",August
CEU0600000013,2014,10.82,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",September
CEU0600000013,2014,10.86,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",October
CEU0600000013,2014,10.95,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",November
CEU0600000013,2014,11.04,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",December
CEU0600000013,2014,10.86,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",Annual Average
CEU0600000013,2015,11.11,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",January
CEU0600000013,2015,11.09,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",February
CEU0600000013,2015,11.06,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",March
CEU0600000013,2015,11.03,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",April
CEU0600000013,2015,10.96,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",May
CEU0600000013,2015,10.89,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",June
CEU0600000013,2015,10.94,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",July
CEU0600000013,2015,11.02,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",August
CEU0600000013,2015,11.04,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",September
CEU0600000013,2015,11.07,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",October
CEU0600000013,2015,11.16,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",November
CEU0600000013,2015,11.23,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",December
CEU0600000013,2015,11.05,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",Annual Average
CEU0600000013,2016,11.22,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",January
CEU0600000013,2016,11.21,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",February
CEU0600000013,2016,11.21,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",March
CEU0600000013,2016,11.21,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",April
CEU0600000013,2016,11.19,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",May
CEU0600000013,2016,11.11,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",June
CEU0600000013,2016,11.2,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",July
CEU0600000013,2016,11.17,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",August
CEU0600000013,2016,11.2,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",September
CEU0600000013,2016,11.27,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",October
CEU0600000013,2016,11.24,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",November
CEU0600000013,2016,11.3,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",December
CEU0600000013,2016,11.21,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",Annual Average
CEU0600000013,2017,11.29,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",January
CEU0600000013,2017,11.2,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",February
CEU0600000013,2017,11.22,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",March
CEU0600000013,2017,11.27,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",April
CEU0600000013,2017,11.2,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",May
CEU0600000013,2017,11.19,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",June
CEU0600000013,2017,11.31,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",July
CEU0600000013,2017,11.21,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",August
CEU0600000013,2017,11.25,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",September
CEU0600000013,2017,11.27,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",October
CEU0600000013,2017,11.24,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",November
CEU0600000013,2017,11.33,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",December
CEU0600000013,2017,11.25,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",Annual Average
CEU0600000013,2018,11.29,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",January
CEU0600000013,2018,11.22,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",February
CEU0600000013,2018,11.22,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",March
CEU0600000013,2018,11.26,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",April
CEU0600000013,2018,11.16,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",May
CEU0600000013,2018,11.13,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",June
CEU0600000013,2018,11.22,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",July
CEU0600000013,2018,11.18,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",August
CEU0600000013,2018,11.27,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",September
CEU0600000013,2018,11.24,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",October
CEU0600000013,2018,11.29,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",November
CEU0600000013,2018,11.44,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",December
CEU0600000013,2018,11.25,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",Annual Average
CEU0600000013,2019,11.36,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",January
CEU0600000013,2019,11.33,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",February
CEU0600000013,2019,11.3,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",March
CEU0600000013,2019,11.29,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",April
CEU0600000013,2019,11.25,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",May
CEU0600000013,2019,11.28,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",June
CEU0600000013,2019,11.32,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",July
CEU0600000013,2019,11.31,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",August
CEU0600000013,2019,11.39,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",September
CEU0600000013,2019,11.37,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",October
CEU0600000013,2019,11.39,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",November
CEU0600000013,2019,11.51,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",December
CEU0600000013,2019,11.34,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",Annual Average
CEU0600000013,2020,11.43,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",January
CEU0600000013,2020,11.44,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",February
CEU0600000013,2020,11.49,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",March
CEU0600000013,2020,11.8,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",April
CEU0600000013,2020,11.74,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",May
CEU0600000013,2020,11.57,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",June
CEU0600000013,2020,11.58,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",July
CEU0600000013,2020,11.62,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",August
CEU0600000013,2020,11.58,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",September
CEU0600000013,2020,11.56,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",October
CEU0600000013,2020,11.62,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",November
CEU0600000013,2020,11.66,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",December
CEU0600000013,2020,11.59,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",Annual Average
CEU0600000013,2021,11.59,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",January
CEU0600000013,2021,11.55,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",February
CEU0600000013,2021,11.46,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",March
CEU0600000013,2021,11.5,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",April
CEU0600000013,2021,11.47,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",May
CEU0600000013,2021,11.35,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",June
CEU0600000013,2021,11.37,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",July
CEU0600000013,2021,11.41,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",August
CEU0600000013,2021,11.45,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",September
CEU0600000013,2021,11.38,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",October
CEU0600000013,2021,11.33,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",November
CEU0600000013,2021,11.37,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",December
CEU0600000013,2021,11.44,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",Annual Average
CEU0600000013,2022,11.37,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",January
CEU0600000013,2022,11.21,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",February
CEU0600000013,2022,11.1,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",March
CEU0600000013,2022,11.15,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",April
CEU0600000013,2022,11.08,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",May
CEU0600000013,2022,10.9,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",June
CEU0600000013,2022,10.99,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",July
CEU0600000013,2022,11.0,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",August
CEU0600000013,2022,11.06,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",September
CEU0600000013,2022,11.07,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",October
CEU0600000013,2022,11.07,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",November
CEU0600000013,2022,11.17,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",December
CEU0600000013,2022,11.1,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",Annual Average
CEU0600000013,2023,11.16,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",January
CEU0600000013,2023,11.06,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",February
CEU0600000013,2023,11.07,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",March
CEU0600000013,2023,11.15,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",April
CEU0600000013,2023,11.13,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",May
CEU0600000013,2023,11.12,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",June
CEU0600000013,2023,11.25,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",July
CEU0600000013,2023,11.18,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",August
CEU0600000013,2023,11.23,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",September
CEU0600000013,2023,11.28,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",October
CEU0600000013,2023,11.31,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",November
CEU0600000013,2023,11.41,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",December
CEU0600000013,2023,11.2,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",Annual Average
CEU0600000013,2024,11.4,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",January
CEU0600000013,2024,11.29,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",February
CEU0600000013,2024,11.28,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",March
CEU0600000013,2024,11.33,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",April
CEU0600000013,2024,11.31,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",May
CEU0600000013,2024,11.37,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",June
CEU0600000013,2024,11.42,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",July
CEU0600000013,2024,11.39,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",August
CEU0600000013,2024,11.47,Goods-producing,Goods-producing,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",September
