series_id        	sector_code	measure_code	duration_code	base_year	series_title	footnote_codes	begin_year	begin_period	end_year	end_period
MPU5700042       	5700	04	2	2017	Capital input for Printing and related support activities (NAICS 323), Indexes = 100.000	00	1987	A01	2022	A01
MPU5700043       	5700	04	3	-	Capital input for Printing and related support activities (NAICS 323), % Change Year Ago	00	1988	A01	2022	A01
MPU5700052       	5700	05	2	2017	Labor input for Printing and related support activities (NAICS 323), Indexes = 100.000	03	1987	A01	2022	A01
MPU5700053       	5700	05	3	-	Labor input for Printing and related support activities (NAICS 323), % Change Year Ago	03	1988	A01	2022	A01
MPU5700062       	5700	06	2	2017	Labor productivity for Printing and related support activities (NAICS 323), Indexes = 100.000	08	1987	A01	2022	A01
MPU5700063       	5700	06	3	-	Labor productivity for Printing and related support activities (NAICS 323), % Change Year Ago	08	1988	A01	2022	A01
MPU5700072       	5700	07	2	2017	Capital productivity for Printing and related support activities (NAICS 323), Indexes = 100.000		1987	A01	2022	A01
MPU5700073       	5700	07	3	-	Capital productivity for Printing and related support activities (NAICS 323), % Change Year Ago		1988	A01	2022	A01
MPU5700082       	5700	08	2	2017	Capital intensity for Printing and related support activities (NAICS 323), Indexes = 100.000		1987	A01	2022	A01
MPU5700083       	5700	08	3	-	Capital intensity for Printing and related support activities (NAICS 323), % Change Year Ago		1988	A01	2022	A01
MPU5700152       	5700	15	2	2017	Contribution of capital intensity to labor productivity for Printing and related support activities (NAICS 323), Indexes = 100.000		1987	A01	2022	A01
MPU5700153       	5700	15	3	-	Contribution of capital intensity to labor productivity for Printing and related support activities (NAICS 323), % Change Year Ago		1988	A01	2022	A01
MPU5700162       	5700	16	2	2017	Contribution of information processing equipment (IPE) intensity to labor productivity for Printing and related support activities (NAICS 323), Indexes = 100.000		1987	A01	2022	A01
MPU5700163       	5700	16	3	-	Contribution of information processing equipment (IPE) intensity to labor productivity for Printing and related support activities (NAICS 323), % Change Year Ago		1988	A01	2022	A01
MPU5700172       	5700	17	2	2017	Contribution of capital input excluding IPP and IPE intensity to labor productivity for Printing and related support activities (NAICS 323), Indexes = 100.000		1987	A01	2022	A01
MPU5700173       	5700	17	3	-	Contribution of capital input excluding IPP and IPE intensity to labor productivity for Printing and related support activities (NAICS 323), % Change Year Ago		1988	A01	2022	A01
MPU5700182       	5700	18	2	2017	Contribution of labor composition to labor productivity for Printing and related support activities (NAICS 323), Indexes = 100.000		1987	A01	2022	A01
MPU5700183       	5700	18	3	-	Contribution of labor composition to labor productivity for Printing and related support activities (NAICS 323), % Change Year Ago		1988	A01	2022	A01
MPU5700192       	5700	19	2	2017	Contribution of research and development (R&D) intensity to labor productivity for Printing and related support activities (NAICS 323), Indexes = 100.000		1987	A01	2022	A01
MPU5700193       	5700	19	3	-	Contribution of research and development (R&D) intensity to labor productivity for Printing and related support activities (NAICS 323), % Change Year Ago		1988	A01	2022	A01
MPU5700202       	5700	20	2	2017	Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Printing and related support activities (NAICS 323), Indexes = 100.000		1987	A01	2022	A01
MPU5700203       	5700	20	3	-	Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Printing and related support activities (NAICS 323), % Change Year Ago		1988	A01	2022	A01
MPU5700212       	5700	21	2	2017	Unit labor costs for Printing and related support activities (NAICS 323), Indexes = 100.000		1987	A01	2022	A01
MPU5700213       	5700	21	3	-	Unit labor costs for Printing and related support activities (NAICS 323), % Change Year Ago		1988	A01	2022	A01
MPU5700222       	5700	22	2	2017	Unit capital costs for Printing and related support activities (NAICS 323), Indexes = 100.000		1987	A01	2022	A01
MPU5700223       	5700	22	3	-	Unit capital costs for Printing and related support activities (NAICS 323), % Change Year Ago		1988	A01	2022	A01
MPU5700512       	5700	51	2	2017	Real sectoral output for Printing and related support activities (NAICS 323), Indexes = 100.000		1987	A01	2022	A01
MPU5700513       	5700	51	3	-	Real sectoral output for Printing and related support activities (NAICS 323), % Change Year Ago		1988	A01	2022	A01
MPU5700552       	5700	55	2	2017	Energy input for Printing and related support activities (NAICS 323), Indexes = 100.000		1987	A01	2022	A01
MPU5700553       	5700	55	3	-	Energy input for Printing and related support activities (NAICS 323), % Change Year Ago		1988	A01	2022	A01
MPU5700562       	5700	56	2	2017	Materials input for Printing and related support activities (NAICS 323), Indexes = 100.000		1987	A01	2022	A01
MPU5700563       	5700	56	3	-	Materials input for Printing and related support activities (NAICS 323), % Change Year Ago		1988	A01	2022	A01
MPU5700572       	5700	57	2	2017	Services Input for Printing and related support activities (NAICS 323), Indexes = 100.000		1987	A01	2022	A01
MPU5700573       	5700	57	3	-	Services Input for Printing and related support activities (NAICS 323), % Change Year Ago		1988	A01	2022	A01
MPU5700611       	5700	61	1	-	Sectoral output, billions of current dollars for Printing and related support activities (NAICS 323), Levels		1987	A01	2022	A01
MPU5700621       	5700	62	1	-	Capital costs, billions of current dollars for Printing and related support activities (NAICS 323), Levels		1987	A01	2022	A01
MPU5700631       	5700	63	1	-	Labor costs, billions of current dollars for Printing and related support activities (NAICS 323), Levels		1987	A01	2022	A01
MPU5700641       	5700	64	1	-	Energy costs, billions of current dollars for Printing and related support activities (NAICS 323), Levels		1987	A01	2022	A01
MPU5700651       	5700	65	1	-	Materials costs, billions of current dollars for Printing and related support activities (NAICS 323), Levels		1987	A01	2022	A01
MPU5700661       	5700	66	1	-	Services costs, billions of current dollars for Printing and related support activities (NAICS 323), Levels		1987	A01	2022	A01
MPU5700671       	5700	67	1	-	Capital share for Printing and related support activities (NAICS 323), Levels		1987	A01	2022	A01
MPU5700681       	5700	68	1	-	Labor share for Printing and related support activities (NAICS 323), Levels		1987	A01	2022	A01
MPU5700691       	5700	69	1	-	Energy share for Printing and related support activities (NAICS 323), Levels		1987	A01	2022	A01
MPU5700701       	5700	70	1	-	Materials share for Printing and related support activities (NAICS 323), Levels		1987	A01	2022	A01
MPU5700711       	5700	71	1	-	Services share for Printing and related support activities (NAICS 323), Levels		1987	A01	2022	A01
MPU5700742       	5700	74	2	2017	Contribution of energy intensity to labor productivity for Printing and related support activities (NAICS 323), Indexes = 100.000		1987	A01	2022	A01
MPU5700743       	5700	74	3	-	Contribution of energy intensity to labor productivity for Printing and related support activities (NAICS 323), % Change Year Ago		1988	A01	2022	A01
MPU5700762       	5700	76	2	2017	Contribution of materials intensity to labor productivity for Printing and related support activities (NAICS 323), Indexes = 100.000		1987	A01	2022	A01
MPU5700763       	5700	76	3	-	Contribution of materials intensity to labor productivity for Printing and related support activities (NAICS 323), % Change Year Ago		1988	A01	2022	A01
MPU5700772       	5700	77	2	2017	Contribution of services intensity to labor productivity for Printing and related support activities (NAICS 323), Indexes = 100.000		1987	A01	2022	A01
MPU5700773       	5700	77	3	-	Contribution of services intensity to labor productivity for Printing and related support activities (NAICS 323), % Change Year Ago		1988	A01	2022	A01
MPU5700782       	5700	78	2	2017	Contribution of intermediate inputs intensity to labor productivity for Printing and related support activities (NAICS 323), Indexes = 100.000		1987	A01	2022	A01
MPU5700783       	5700	78	3	-	Contribution of intermediate inputs intensity to labor productivity for Printing and related support activities (NAICS 323), % Change Year Ago		1988	A01	2022	A01
MPU5750012       	5750	01	2	2017	Total factor productivity for Petroleum and coal products (NAICS 324), Indexes = 100.000	04	1987	A01	2022	A01
MPU5750013       	5750	01	3	-	Total factor productivity for Petroleum and coal products (NAICS 324), % Change Year Ago	04	1988	A01	2022	A01
MPU5750032       	5750	03	2	2017	Combined inputs for Petroleum and coal products (NAICS 324), Indexes = 100.000	06	1987	A01	2022	A01
MPU5750033       	5750	03	3	-	Combined inputs for Petroleum and coal products (NAICS 324), % Change Year Ago	06	1988	A01	2022	A01
MPU5750042       	5750	04	2	2017	Capital input for Petroleum and coal products (NAICS 324), Indexes = 100.000	00	1987	A01	2022	A01
MPU5750043       	5750	04	3	-	Capital input for Petroleum and coal products (NAICS 324), % Change Year Ago	00	1988	A01	2022	A01
MPU5750052       	5750	05	2	2017	Labor input for Petroleum and coal products (NAICS 324), Indexes = 100.000	03	1987	A01	2022	A01
MPU5750053       	5750	05	3	-	Labor input for Petroleum and coal products (NAICS 324), % Change Year Ago	03	1988	A01	2022	A01
MPU5750062       	5750	06	2	2017	Labor productivity for Petroleum and coal products (NAICS 324), Indexes = 100.000	08	1987	A01	2022	A01
MPU5750063       	5750	06	3	-	Labor productivity for Petroleum and coal products (NAICS 324), % Change Year Ago	08	1988	A01	2022	A01
MPU5750072       	5750	07	2	2017	Capital productivity for Petroleum and coal products (NAICS 324), Indexes = 100.000		1987	A01	2022	A01
MPU5750073       	5750	07	3	-	Capital productivity for Petroleum and coal products (NAICS 324), % Change Year Ago		1988	A01	2022	A01
MPU5750082       	5750	08	2	2017	Capital intensity for Petroleum and coal products (NAICS 324), Indexes = 100.000		1987	A01	2022	A01
MPU5750083       	5750	08	3	-	Capital intensity for Petroleum and coal products (NAICS 324), % Change Year Ago		1988	A01	2022	A01
MPU5750152       	5750	15	2	2017	Contribution of capital intensity to labor productivity for Petroleum and coal products (NAICS 324), Indexes = 100.000		1987	A01	2022	A01
MPU5750153       	5750	15	3	-	Contribution of capital intensity to labor productivity for Petroleum and coal products (NAICS 324), % Change Year Ago		1988	A01	2022	A01
MPU5750162       	5750	16	2	2017	Contribution of information processing equipment (IPE) intensity to labor productivity for Petroleum and coal products (NAICS 324), Indexes = 100.000		1987	A01	2022	A01
MPU5750163       	5750	16	3	-	Contribution of information processing equipment (IPE) intensity to labor productivity for Petroleum and coal products (NAICS 324), % Change Year Ago		1988	A01	2022	A01
MPU5750172       	5750	17	2	2017	Contribution of capital input excluding IPP and IPE intensity to labor productivity for Petroleum and coal products (NAICS 324), Indexes = 100.000		1987	A01	2022	A01
MPU5750173       	5750	17	3	-	Contribution of capital input excluding IPP and IPE intensity to labor productivity for Petroleum and coal products (NAICS 324), % Change Year Ago		1988	A01	2022	A01
MPU5750182       	5750	18	2	2017	Contribution of labor composition to labor productivity for Petroleum and coal products (NAICS 324), Indexes = 100.000		1987	A01	2022	A01
MPU5750183       	5750	18	3	-	Contribution of labor composition to labor productivity for Petroleum and coal products (NAICS 324), % Change Year Ago		1988	A01	2022	A01
MPU5750192       	5750	19	2	2017	Contribution of research and development (R&D) intensity to labor productivity for Petroleum and coal products (NAICS 324), Indexes = 100.000		1987	A01	2022	A01
MPU5750193       	5750	19	3	-	Contribution of research and development (R&D) intensity to labor productivity for Petroleum and coal products (NAICS 324), % Change Year Ago		1988	A01	2022	A01
MPU5750202       	5750	20	2	2017	Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Petroleum and coal products (NAICS 324), Indexes = 100.000		1987	A01	2022	A01
MPU5750203       	5750	20	3	-	Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Petroleum and coal products (NAICS 324), % Change Year Ago		1988	A01	2022	A01
MPU5750212       	5750	21	2	2017	Unit labor costs for Petroleum and coal products (NAICS 324), Indexes = 100.000		1987	A01	2022	A01
MPU5750213       	5750	21	3	-	Unit labor costs for Petroleum and coal products (NAICS 324), % Change Year Ago		1988	A01	2022	A01
